# Hostname exactly matches dpr.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Senior Bingo - Chevy Chase Community Center | dpr,/event/senior-bingo-chevy-chase-community-center,3
Senior Camps | dpr,/es/node/1254201,8
Senior Camps | dpr,/fr/node/1254201,4
Senior Camps | dpr,/ko/node/1254201,1
Senior Camps | dpr,/page/senior-camps,40
Senior Costume Brunch - King Greenleaf Recreation Center | dpr,/event/senior-costume-brunch-king-greenleaf-recreation-center,6
Senior Cupids Ball - King Greenleaf Recreation Center | dpr,/event/senior-cupids-ball-king-greenleaf-recreation-center,1
Senior Events | dpr,/page/senior-events,245
Senior Fest 2016 - Oxon Run Park | dpr,/event/senior-fest-2016-oxon-run-park,1
Senior Fun Camp | dpr,/event/senior-fun-camp,6
Senior Health & Wellness | dpr,/page/senior-health-wellness,119
Senior Health & Wellness | dpr,/page/senior-wellness,3
Senior Holiday Dinner - King Greenleaf Recreation Center | dpr,/event/senior-holiday-dinner-king-greenleaf-recreation-center,1
Senior Holiday Party - Riggs LaSalle Recreation Center | dpr,/event/senior-holiday-party-riggs-lasalle-recreation-center,3
Senior Leisure Programs | dpr,/page/senior-leisure-programs,54
Senior Picnic - Oxon Run Park | dpr,/event/senior-picnic-oxon-run-park,5
Senior Program Open House - Columbia Heights Community Center | dpr,/event/senior-program-open-house-columbia-heights-community-center,2
Senior Sports | dpr,/page/senior-sports,15
Senior Walk Fit Program - Kennedy Recreation Center | dpr,/fr/event/senior-walk-fit-program-kennedy-recreation-center,3
Seniors Day of Leisure - Bald Eagle Recreation Center | dpr,/event/seniors-day-leisure-bald-eagle-recreation-center,1
Seniors Programs | dpr,/am/node/1254166,7
Seniors Programs | dpr,/ar/node/1254166,2
Seniors Programs | dpr,/es/node/1254166,1
Seniors Programs | dpr,/node/1254166,1
Seniors Programs | dpr,/page/seniors-programs,604
September Begins Fall Fun at DPR | dpr,/release/september-begins-fall-fun-dpr,5
Services | dpr,/am/services,1
Services | dpr,/es/services,5
Services | dpr,/services,3281
Sew and Know - Upshur Recreation Center | dpr,/event/sew-and-know-upshur-recreation-center,9
Shaw Play Courts | dpr,/page/shaw-play-courts,10
Shaw Skate Park Renovation | dpr,/page/shaw-skate-park-renovation,16
Shaw Temporary Dog Park | dpr,/page/shaw-temporary-dog-park-1,2
Shepherd Field Master Plan | dpr,/page/shepherd-field-master-plan,11
Shepherd Field Modernization | dpr,/release/shepherd-field-modernization,9
Shepherd Park Community Center | dpr,/node/1530916,469
Shepherd Park Community Center | dpr,/shepherdpark,328
Sherwood Fitness and Nutrition Fair - Sherwood Recreation Center | dpr,/event/sherwood-fitness-and-nutrition-fair-sherwood-recreation-center,3
Sherwood Recreation Center | dpr,/sherwood,2038
Signature Annual Events | dpr,/am/node/1255946,5
Signature Annual Events | dpr,/ar/node/1255946,1
Signature Annual Events | dpr,/es/node/1255946,2
Signature Annual Events | dpr,/fr/node/1255946,3
Signature Annual Events | dpr,/page/signature-annual-events,169
Sister to Sister - Deanwood Recreation Center | dpr,/event/sister-sister-deanwood-recreation-center,2
Sister to Sister - Deanwood Recreation Center | dpr,/fr/node/787052,1
"Six DPR Recreation Centers Closed Tues., January 6 | dpr",/release/six-dpr-recreation-centers-closed-tues-january-6,2
Skatemobile - Kennedy Recreation Center | dpr,/event/skatemobile-kennedy-recreation-center,3
Skatemobile - Lamond Recreation Center | dpr,/event/skatemobile-lamond-recreation-center,1
Skatemobile | dpr,/page/skatemobile,123
Skatemobile in the Community - Edgewood Recreation Center | dpr,/event/skatemobile-community-edgewood-recreation-center,2
Skatemobile in the Community - Roving Leaders | dpr,/event/skatemobile-community-roving-leaders,4
Skatemobile in the Community - Roving Leaders | dpr,/event/skatemobile-community-roving-leaders-1,4
Skatemobile in the Community - Roving Leaders | dpr,/event/skatemobile-community-roving-leaders-25,2
Skatemobile in the Community - Roving Leaders | dpr,/event/skatemobile-community-roving-leaders-26,2
Skatemobile in the Community - Roving Leaders | dpr,/event/skatemobile-community-roving-leaders-32,1
Skatemobile in the Community - Roving Leaders | dpr,/node/1060132,12
Soil Management Series - Deanwood Recreation Center | dpr,/event/soil-management-series-deanwood-recreation-center,2
Soil Management Series - Raymond Recreation Center | dpr,/event/soil-management-series-raymond-recreation-center,2
Soil Management Series - Raymond Recreation Center | dpr,/event/soil-management-series-raymond-recreation-center-0,3
Southeast Tennis and Learning Center (SETLC) | dpr,/node/1223321,71
Southeast Tennis and Learning Center (SETLC) | dpr,/page/southeast-tennis-and-learning-center-setlc,2850
Southeast Tennis and Learning Center's Holiday Party - Southeast Tennis and Learning Center | dpr,/event/southeast-tennis-and-learning-centers-holiday-party-southeast-tennis-and-learning-center,4
Spaces Still Available for DPR's Winter Wondercamp | dpr,/release/spaces-still-available-dprs-winter-wondercamp,1
Spanish (Español) | dpr,/page/DPR-spanish-español-4,43
Specialty Centers | dpr,/ar/page/specialty-centers,1
Specialty Centers | dpr,/ko/page/specialty-centers,2
Specialty Centers | dpr,/page/specialty-centers,315
Spectator Rules | dpr,/node/1681041,140
Spectator Rules | dpr,/page/spectator-rules,120
Spend Afterschool with DPR | dpr,/featured-content/spend-afterschool-dpr,1
Sponsors | dpr,/am/node/1266576,1
Sponsors | dpr,/ko/node/1266576,3
Sponsors | dpr,/page/become-sponsor,3
Sponsors | dpr,/page/sponsors,92
Sponsors | dpr,/vi/node/1266576,2
Sponsors | dpr,/zh-hant/node/1266576,1
Sports Camps | dpr,/node/1527916,1
Sports Camps | dpr,/page/sports-camps,36
Spray Parks | dpr,/es/sprayparks,2
Spray Parks | dpr,/page/spray-parks,3
Spray Parks | dpr,/sprayparks,775
Spring Beautification Day - Harrison Recreation Center | dpr,/event/spring-beautification-day-harrison-recreation-center,2
Spring Bling Tennis Tournament - Southeast Tennis and Learning Center | dpr,/event/spring-bling-tennis-tournament-southeast-tennis-and-learning-center,3
Spring Bling Tennis Tournament - Southeast Tennis and Learning Center | dpr,/event/spring-bling-tennis-tournament-southeast-tennis-and-learning-center-0,1
Spring Break Camp - Program Participation Waiver | dpr,/publication/spring-break-camp-program-participation-waiver,0
Spring Break Camp | dpr,/node/1307001,2
Spring Break Camp | dpr,/node/496002,1
Spring Break Camp | dpr,/page/spring-break-camp,48
Spring Break Camp | dpr,/page/spring-break-camp-0,36
Spring Break Camp | dpr,/page/spring-break-camp-2017,1
Spring Break Time 2025 Open Gym | dpr,/page/spring-break-time-2025-open-gym,20
Spring Egg Hunt & Cook Out - Hearst Recreation Center | dpr,/event/spring-egg-hunt-cook-out-hearst-recreation-center,1
Spring Gospel Explosion - Columbia Heights Community Center | dpr,/event/spring-gospel-explosion-columbia-heights-community-center,3
Spring Into Summer Ward 3 Shoe Drive - Ward 3 Recreation Centers | dpr,/event/spring-summer-ward-3-shoe-drive-ward-3-recreation-centers,2
Spring is in Bloom at DPR in April | dpr,/release/spring-bloom-dpr-april,5
Spring REC USTA/DPR Training - Takoma Community Center | dpr,/event/spring-rec-ustadpr-training-takoma-community-center,4
Staff Health Certificate | dpr,/publication/staff-health-certificate-dpr,14
Starry Night Line Dance Party - Therapeutic Recreation Center | dpr,/event/starry-night-line-dance-party-therapeutic-recreation-center,2
Starting Seeds at Home - Deanwood Recreation Center | dpr,/event/starting-seeds-home-deanwood-recreation-center,3
Statement from DPR Director - Keith A. Anderson on Incident at Rumsey Aquatic Center | dpr,/release/statement-dpr-director-keith-anderson-incident-rumsey-aquatic-center,4
Statement from DPR Director - Keith A. Anderson on Incident at Rumsey Aquatic Center | dpr,/vi/release/statement-dpr-director-keith-anderson-incident-rumsey-aquatic-center,3
Statement from Mayor Bowser on House Passage of Legislation to Enable the District to Rehabilitate Franklin Park | dpr,/release/statement-mayor-bowser-house-passage-legislation-enable-district-rehabilitate-franklin-park,2
Statement on February 2023 Revenue Estimates | dpr,/release/statement-february-2023-revenue-estimates,1
Statement on the State of the Union Address | dpr,/release/statement-state-union-address-0,6
Statewide Comprehensive Outdoor Recreation Plan | dpr,/node/550012,4
Statewide Comprehensive Outdoor Recreation Plan | dpr,/page/statewide-comprehensive-outdoor-recreation-plan,37
Statewide Comprehensive Outdoor Recreation Plan Publication | dpr,/publication/statewide-comprehensive-outdoor-recreation-plan-publication,3
"Stead and Brentwood Recreation Centers Closed for Tuesday, March 4 | dpr",/release/stead-and-brentwood-recreation-centers-closed-tuesday-march-4,1
Stead Annual Holiday Gift Giveaway - Stead Recreation Center | dpr,/event/stead-annual-holiday-gift-giveaway-stead-recreation-center,2
"Stead New Entrance, Central Plaza, and Playgrounds | dpr",/page/stead-new-entrance-central-plaza-and-playgrounds,11
Stead Park Recreation Center | dpr,/page/stead-recreation-center,4
Stead Park Recreation Center | dpr,/stead,2445
Stead Park Shade Sail Reinstallation | dpr,/page/stead-park-shade-sail-reinstallation,4
Stead Park Sports Day - Stead Recreation Center | dpr,/event/stead-park-sports-day-stead-recreation-center,4
Step Afrika! | dpr,/event/step-afrika,3
Stoddert Recreation Center Renovation | dpr,/page/stoddert-recreation-center-renovation,6
Storm Water Management Strategies - Deanwood Recreation Center | dpr,/event/storm-water-management-strategies-deanwood-recreation-center,2
Submit Maintenance Requests | dpr,/am/service/submit-maintenance-requests,2
Submit Maintenance Requests | dpr,/ar/service/submit-maintenance-requests,1
Submit Maintenance Requests | dpr,/service/submit-maintenance-requests,199
Submit Maintenance Requests | dpr,/vi/service/submit-maintenance-requests,2
Substance Abuse Prevention - Columbia Heights Recreation Center | dpr,/event/substance-abuse-prevention-columbia-heights-recreation-center,2
Summer Basketball Leagues - Kennedy Recreation Center | dpr,/event/summer-basketball-leagues-kennedy-recreation-center,3
Summer Camp Before and After Care (B&A) | dpr,/node/1453936,30
Summer Camp Before and After Care (B&A) | dpr,/page/summer-camp-and-after-care-ba,18
Summer Camp Registration - Extended August Camps | dpr,/service/summer-camp-registration-extended-august-camps,1
Summer Employment FAQ | dpr,/page/summer-employment-faq,7
Summer Hiring Fair - Raymond Recreation Center | dpr,/event/summer-hiring-fair-raymond-recreation-center,2
"Summer Isn't a Season, It's a Vibe | dpr",/page/summer-isnt-season-its-vibe,7
"Summer Sign Up Day is February 27, 2017 | dpr",/release/summer-sign-day-february-27-2017,2
Summer Signature Events | dpr,/page/summer-signature-events,3
Summer Splash Parties | dpr,/page/summer-splash-parties,7
Sunday Softball League Men's Fast Pitch League - Schedule and Results | dpr,/service/sunday-softball-league-mens-fast-pitch-league-schedule-and-results,5
Support Services - 2016 PD | dpr,/publication/support-services-2016-pd,2
Support Services - Warehouse Asst | dpr,/publication/support-services-warehouse-asst,14
Supreme Teen Clubs | dpr,/es/service/supreme-teen-clubs,2
Supreme Teen Clubs | dpr,/node/546752,2
Supreme Teen Clubs | dpr,/service/supreme-teen-clubs,92
SW Town Center Park Survey | dpr,/SWTownCenterParkSurvey,6
Sweet Tea Party - Chevy Chase Community Center | dpr,/event/sweet-tea-party-chevy-chase-community-center,2
Sweetheart Tournament - Southeast Tennis and Learning Center | dpr,/event/sweetheart-tournament-southeast-tennis-and-learning-center,2
Sweetheart Tournament - Southeast Tennis and Learning Center | dpr,/event/sweetheart-tournament-southeast-tennis-and-learning-center-0,2
Swim into May  with DPR | dpr,/release/swim-may -dpr,2
SwimJitsu at Takoma Aquatic Center | dpr,/event/swimjitsu-takoma-aquatic-center-0,10
T.Mix Hip Hop Dance Fitness Class - Trinidad Recreation Center | dpr,/event/tmix-hip-hop-dance-fitness-class-trinidad-recreation-center,1
Takoma Aquatic Center | dpr,/page/takoma-aquatic-center,3542
Takoma Aquatic Center Temporarily Closed | dpr,/release/takoma-aquatic-center-temporarily-closed,1
Takoma Aquatic Facility Temporarily Closed | dpr,/release/takoma-aquatic-facility-temporarily-closed,1
Takoma Aquatic Facility to Temporarily Close for Maintenance Improvements | dpr,/release/takoma-aquatic-facility-temporarily-close-maintenance-improvements,7
Takoma Community Center | dpr,/page/takoma-community-center,1789
Takoma Community Picnic - Takoma Community Center | dpr,/event/takoma-community-picnic-takoma-community-center,2
Takoma Dog Park - 2nd Submission - Full Application package documents | dpr,/page/takoma-dog-park-2nd-submission-full-application-package-documents,9
Teach a Sister to Dance - Deanwood Recreation Center | dpr,/event/teach-sister-dance-deanwood-recreation-center,4
Teen Game Night - Takoma Community Center | dpr,/event/teen-game-night-takoma-community-center,1
Teen Holiday Party - Stoddert Recreation Center | dpr,/event/teen-holiday-party-stoddert-recreation-center,2
Teen Night at the Movies - AMC Loews Georgetown 14 | dpr,/event/teen-night-movies-amc-loews-georgetown-14,3
Teen Sports Night | dpr,/event/teen-sports-night,2
Teens Personal Enrichment | dpr,/page/teens-personal-enrichment,62
Teens Programs | dpr,/am/node/1254141,3
Teens Programs | dpr,/node/1254141,1
Teens Programs | dpr,/page/teens-programs,203
Teens Sports | dpr,/page/teens-sports,116
Template | dpr,/release/template,8
Tennis Carnival | dpr,/event/tennis-carnival,4
Tennis Under the Lights! - Fort Lincoln Tennis Courts | dpr,/am/event/tennis-under-lights-fort-lincoln-tennis-courts-0,0
Tennis Under the Lights! - Fort Lincoln Tennis Courts | dpr,/event/tennis-under-lights-fort-lincoln-tennis-courts-0,28
Texas Avenue Dog Park | dpr,/page/texas-avenue-dog-park,8
Texas Avenue Dog Park | dpr,/page/texas-avenue-dog-park-full-application-package-documents,4
Thankful and Sharing Thanksgiving Feast  - King Greenleaf Recreation Center | dpr,/event/thankful-and-sharing-thanksgiving-feast -king-greenleaf-recreation-center,1
Thanksgiving Celebration - Congress Heights Recreation Center | dpr,/event/thanksgiving-celebration-congress-heights-recreation-center,2
Thanksgiving Community Dinner - Deanwood Recreation Center | dpr,/event/thanksgiving-community-dinner-deanwood-recreation-center,2
Thanksgiving Dinner - Harrison Recreation Center | dpr,/event/thanksgiving-dinner-harrison-recreation-center,5
Thanksgiving Dinner - Harry Thomas Sr. Recreation Center | dpr,/event/thanksgiving-dinner-harry-thomas-sr-recreation-center,2
Thanksgiving Dinner - Joseph H. Cole Recreation Center | dpr,/event/thanksgiving-dinner-joseph-h-cole-recreation-center,3
