# Hostname exactly matches dhcf.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Transmittal 16-30 - Implementation of the New Long Term Care Application for Individuals Applying and Renewing Medicaid Coverage | dhcf,/publication/transmittal-16-30-implementation-new-long-term-care-application-individuals-applying-and,6
Transmittal 16-32: 2017 CPT-HCPCS Codes Updates | dhcf,/node/1208727,1
Transmittal 16-32: 2017 CPT-HCPCS Codes Updates | dhcf,/publication/transmittal-16-32-2017-cpt-hcpcs-codes-updates,0
Transmittal 16-33 Reimbursement Updates for Home Health Agencies | dhcf,/node/1208730,1
Transmittal 16-33 Reimbursement Updates for Home Health Agencies | dhcf,/publication/transmittal-16-33-reimbursement-updates-home-health-agencies,0
Transmittal 17-01-Revised Prescription Order Form (POF) for Long Term Care Services and Supports (LTCSS) | dhcf,/node/1212076,3
Transmittal 17-01-Revised Prescription Order Form (POF) for Long Term Care Services and Supports (LTCSS) | dhcf,/publication/transmittal-17-01-revised-prescription-order-form-pof-long-term-care-services-and,2
Transmittal 17-05: Medicaid Primary Care Provider Rate Permanent Extension for Qualified Physicians and Advanced Practice Registered Nurses | dhcf,/node/1189381,8
Transmittal 17-05: Medicaid Primary Care Provider Rate Permanent Extension for Qualified Physicians and Advanced Practice Registered Nurses | dhcf,/publication/transmittal-17-05-medicaid-primary-care-provider-rate-permanent-extension-qualified,1
Transmittal 18-19-Interim Process for Hospice Billing & Reimbursement for Beneficiaries Residing in Nursing Homes | dhcf,/node/1328306,1
Transmittal 18-19-Interim Process for Hospice Billing & Reimbursement for Beneficiaries Residing in Nursing Homes | dhcf,/publication/transmittal-18-19-interim-process-hospice-billing-reimbursement-beneficiaries-residing,1
Transmittal 18-20: REVISED: Prior Authorization Process for Therapeutic Abortions under the District of Columbia Fee-for Services (FFS) Medicaid Program | dhcf,/node/1333796,2
Transmittal 18-21 FQHC Mandatory Performance Measures Reporting Requirements | dhcf,/publication/transmittal-18-21-fqhc-mandatory-performance-measures-reporting-requirements,8
Transmittal 18-22: REVISED Process for Organ Transplants | dhcf,/node/1345521,6
Transmittal 18-22: REVISED Process for Organ Transplants | dhcf,/publication/transmittal-18-22-revised-process-organ-transplants-01,8
Transmittal 18-23 Policy and Procedure: MCO Behavioral Health Covered Services | dhcf,/node/1346966,1
Transmittal 18-23 Policy and Procedure: MCO Behavioral Health Covered Services | dhcf,/node/1346966.,1
Transmittal 18-24-Update to Vision Care Transmittal No. 98-11 | dhcf,/node/1348941,1
Transmittal 18-24-Update to Vision Care Transmittal No. 98-11 | dhcf,/publication/transmittal-18-24-update-vision-care-transmittal-no-98-11,5
Transmittal 18-25 Notice to Prescribers About the New Opioid-Morphine Milligram Equivalents (MME) Policy/Program | dhcf,/node/1353466,6
Transmittal 18-26-Medicaid Beneficiary Notice Poster | dhcf,/node/1354396,1
Transmittal 18-26-Medicaid Beneficiary Notice Poster | dhcf,/publication/transmittal-18-26-medicaid-beneficiary-notice-poster,3
Transmittal 18-27-Medicaid Managed Care Network Provider Enrollment in DC Medicaid | dhcf,/node/1354401,3
Transmittal 18-27-Medicaid Managed Care Network Provider Enrollment in DC Medicaid | dhcf,/publication/transmittal-18-27-medicaid-managed-care-network-provider-enrollment-dc-medicaid,11
Transmittal 18-28-FY 2019 Medicaid Hospice Rates | dhcf,/node/1360291,5
Transmittal 18-28-FY 2019 Medicaid Hospice Rates | dhcf,/publication/transmittal-18-28-fy-2019-medicaid-hospice-rates,1
Transmittal 18-29: Revised Prescription Order Form (POF) for Long Term Care Services and Supports (LTCSS) | dhcf,/node/1361076,3
Transmittal 18-30: Quality Improvement Organization for the District of Columbia | dhcf,/node/1366036,1
Transmittal 18-30: Quality Improvement Organization for the District of Columbia | dhcf,/publication/transmittal-18-30-quality-improvement-organization-district-columbia,9
Transmittal 18-31: DHCF and DOEE Joint Letter Regarding Lead Poisoning Prevention Week | dhcf,/publication/transmittal-18-31-dhcf-and-doee-joint-letter-regarding-lead-poisoning-prevention-week,0
Transmittal 18-32 - Hospice Billing & Reimbursement Process | dhcf,/node/1375996,6
Transmittal 18-32 - Hospice Billing & Reimbursement Process | dhcf,/publication/transmittal-18-32-hospice-billing-reimbursement-process,3
Transmittal 18-33- 2019 HCPCS- CPT Codes Update | dhcf,/node/1375991,4
Transmittal 18-33- 2019 HCPCS- CPT Codes Update | dhcf,/publication/transmittal-18-33-2019-hcpcs-cpt-codes-update,1
Transmittal 18-34 2019 Special Pricing CPT-HCPCS Codes Updates | dhcf,/node/1376006,4
Transmittal 18-34 2019 Special Pricing CPT-HCPCS Codes Updates | dhcf,/publication/transmittal-18-34-2019-special-pricing-cpt-hcpcs-codes-updates,1
"Transmittal 19-01 - Providers Can Now Attest to Program Year 2018 of the DC Medicaid EHR Incentive Program through April 15, 2019 | dhcf",/node/1381571,1
"Transmittal 19-01 - Providers Can Now Attest to Program Year 2018 of the DC Medicaid EHR Incentive Program through April 15, 2019 | dhcf",/publication/transmittal-19-01-providers-can-now-attest-program-year-2018-dc-medicaid-ehr-incentive,4
Transmittal 19-02 - Reimbursement for Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/node/1382671,1
Transmittal 19-03 - Reimbursement for Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/node/1382676,5
Transmittal 19-03 - Reimbursement for Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/publication/transmittal-19-03-reimbursement-out-pocket-expenditures-non-managed-care-medicaid,0
Transmittal 19-04 - Revised Procedures for Out-of-District Placements | dhcf,/node/1383506,1
Transmittal 19-04 - Revised Procedures for Out-of-District Placements | dhcf,/publication/transmittal-19-04-revised-procedures-out-district-placements,0
Transmittal 19-05 Medicaid Recovery Audit Contractor Starting in FY2019 | dhcf,/publication/transmittal-19-05-medicaid-recovery-audit-contractor-starting-fy2019,1
"Transmittal 19-06 - National Children's Dental Health Month, Dental Procedures and Billing Requirements | dhcf",/node/1393311,2
Transmittal 19-08 – Notice of Pricing Updates to the Medicaid Fee Schedule | dhcf,/node/1393791,3
Transmittal 19-08 – Notice of Pricing Updates to the Medicaid Fee Schedule | dhcf,/publication/transmittal-19-08-–-notice-pricing-updates-medicaid-fee-schedule,1
Transmittal 19-09 – Update of Reimbursement Rates for Emergency Medical Transportation Services | dhcf,/node/1393796,1
Transmittal 19-09 – Update of Reimbursement Rates for Emergency Medical Transportation Services | dhcf,/publication/transmittal-19-09-–-update-reimbursement-rates-emergency-medical-transportation-services,1
Transmittal 19-10 – UPDATE: Prior Authorization Process for Therapeutic Abortions under the District of Columbia (DC) Fee-For-Service (FFS) Medicaid Program | dhcf,/node/1393936,1
Transmittal 19-10 – UPDATE: Prior Authorization Process for Therapeutic Abortions under the District of Columbia (DC) Fee-For-Service (FFS) Medicaid Program | dhcf,/publication/transmittal-19-10-–-update-prior-authorization-process-therapeutic-abortions-under,1
Transmittal 19-11 – Removal of Prior Authorization Requirements for Medication-Assisted Treatments | dhcf,/node/1394901,1
Transmittal 19-11 – Removal of Prior Authorization Requirements for Medication-Assisted Treatments | dhcf,/publication/transmittal-19-11-–-removal-prior-authorization-requirements-medication-assisted,9
Transmittal 19-14 – Removal of Prior Authorization (PA) Requirements for Medication-Assisted Treatment (MAT) Drug Products | dhcf,/node/1403931,1
Transmittal 19-14 – Removal of Prior Authorization (PA) Requirements for Medication-Assisted Treatment (MAT) Drug Products | dhcf,/publication/transmittal-19-14-–-removal-prior-authorization-pa-requirements-medication-assisted,9
Transmittal 19-15-FQHC Performance Payment Program – Performance Bonus Funding Pool | dhcf,/node/1415846,1
Transmittal 19-15-FQHC Performance Payment Program – Performance Bonus Funding Pool | dhcf,/publication/transmittal-19-15-fqhc-performance-payment-program-–-performance-bonus-funding-pool,6
Transmittal 19-16-UPDATE: FQHC Performance Payment Program Provider Aggregation | dhcf,/node/1417036,1
Transmittal 19-16-UPDATE: FQHC Performance Payment Program Provider Aggregation | dhcf,/publication/transmittal-19-16-update-fqhc-performance-payment-program-provider-aggregation,1
Transmittal 19-17- District of Columbia Long Term Care Nursing Facilities' Quality Improvement Program | dhcf,/node/1419721,3
Transmittal 19-17- District of Columbia Long Term Care Nursing Facilities' Quality Improvement Program | dhcf,/publication/transmittal-19-17-district-columbia-long-term-care-nursing-facilities-quality,6
Transmittal 19-18 -Policy and Procedure: Coverage of Medical Abortions | dhcf,/node/1423696,4
Transmittal 19-18 -Policy and Procedure: Coverage of Medical Abortions | dhcf,/publication/transmittal-19-18-policy-and-procedure-coverage-medical-abortions,7
Transmittal 19-19-Removal of Prior Authorization (PA) Requirement for HCPCS Code J0887 and J0888 | dhcf,/node/1430566,7
Transmittal 19-19-Removal of Prior Authorization (PA) Requirement for HCPCS Code J0887 and J0888 | dhcf,/publication/transmittal-19-19-removal-prior-authorization-pa-requirement-hcpcs-code-j0887-and-j0888,1
Transmittal 19-20-Enrollment & Code and Rate for Lactation Consultation Services | dhcf,/node/1433546,1
Transmittal 19-20-Enrollment & Code and Rate for Lactation Consultation Services | dhcf,/publication/transmittal-19-20-enrollment-code-and-rate-lactation-consultation-services,18
Transmittal 19-21-Revised Prescription Order Form (POF) for Long Term Services and Supports (LTSS) | dhcf,/node/1432041,1
Transmittal 19-22-Adjustment to the ICF/IID Medicaid Reimbursement Rates Following Implementation of the District's UPLA | dhcf,/node/1434016,2
Transmittal 19-22-Adjustment to the ICF/IID Medicaid Reimbursement Rates Following Implementation of the District's UPLA | dhcf,/publication/transmittal-19-22-adjustment-icfiid-medicaid-reimbursement-rates-following,5
Transmittal 19-23: FY 2020 Medicaid Hospice Rates | dhcf,/node/1434026,14
Transmittal 19-23: FY 2020 Medicaid Hospice Rates | dhcf,/publication/transmittal-19-23-fy-2020-medicaid-hospice-rates,1
Transmittal 19-24-DHCF-DOEE Joint Letter Regarding Lead Poisoning Prevention Week | dhcf,/node/1439481,2
Transmittal 19-24-DHCF-DOEE Joint Letter Regarding Lead Poisoning Prevention Week | dhcf,/publication/transmittal-19-24-dhcf-doee-joint-letter-regarding-lead-poisoning-prevention-week,9
Transmittal 19-25- Enrollment of New Behavioral Health Provider Types | dhcf,/node/1448996,2
Transmittal 19-25- Enrollment of New Behavioral Health Provider Types | dhcf,/publication/transmittal-19-25-enrollment-new-behavioral-health-provider-types,2
Transmittal 19-26_Billing Guidance for Medicaid Section 1115 Behavioral Health Transformation Demonstration Services | dhcf,/node/1449501,3
Transmittal 19-26_Billing Guidance for Medicaid Section 1115 Behavioral Health Transformation Demonstration Services | dhcf,/publication/transmittal-19-26billing-guidance-medicaid-section-1115-behavioral-health-transformation,2
Transmittal 19-27-Removal of the Co-Pay for Medication Assisted Treatment (MAT) Drug Products | dhcf,/node/1449511,3
Transmittal 19-27-Removal of the Co-Pay for Medication Assisted Treatment (MAT) Drug Products | dhcf,/publication/transmittal-19-27-removal-co-pay-medication-assisted-treatment-mat-drug-products,4
Transmittal 19-29-2020 HCPCS -CPT Code Updates | dhcf,/node/1450036,2
Transmittal 19-29-2020 HCPCS -CPT Code Updates | dhcf,/publication/transmittal-19-29-2020-hcpcs-cpt-code-updates,6
Transmittal 19-30- Medicaid Fee Schedule Updates for the Intermediate Care Facilities (ICF) for Individuals with Intellectual Disabilities (ICFIID) | dhcf,/node/1450646,8
Transmittal 19-31 (rev)- Services Provided in Institutions for Mental Disease for Medicaid Beneficiaries Aged 21-64 | dhcf,/node/1450691,2
Transmittal 19-31 (rev)- Services Provided in Institutions for Mental Disease for Medicaid Beneficiaries Aged 21-64 | dhcf,/publication/transmittal-19-31-rev-services-provided-institutions-mental-disease-medicaid-0,1
Transmittal 19-31 (rev)- Services Provided in Institutions for Mental Disease for Medicaid Beneficiaries Aged 21-64 | dhcf,/publication/transmittal-19-31-services-provided-institutions-mental-disease-medicaid-beneficiaries,0
Transmittal 20-01-Written Pharmacy Point of Service (POS) Notice | dhcf,/node/1453141,2
Transmittal 20-01-Written Pharmacy Point of Service (POS) Notice | dhcf,/publication/transmittal-20-01-written-pharmacy-point-service-pos-notice,5
"Transmittal 20-02 (rev) - Program Year 2019 of the DC Medicaid EHR Incentive Program will Close April 30, 2020 | dhcf",/node/1470571,1
"Transmittal 20-02 (rev) - Program Year 2019 of the DC Medicaid EHR Incentive Program will Close April 30, 2020 | dhcf",/publication/transmittal-20-02-rev-program-year-2019-dc-medicaid-ehr-incentive-program-will-close,5
"Transmittal 20-02- Program Year 2019 of the DC Medicaid EHR Incentive Program will open on January 6, 2020 and will close on March 31, 2020 | dhcf",/node/1453201,6
"Transmittal 20-02- Program Year 2019 of the DC Medicaid EHR Incentive Program will open on January 6, 2020 and will close on March 31, 2020 | dhcf",/publication/transmittal-20-02-program-year-2019-dc-medicaid-ehr-incentive-program-will-open-january,1
"Transmittal 20-05-National Children's Dental Health Month, Dental Procedures and Billing Requirements | dhcf",/node/1463656,6
Transmittal 20-07-Medicaid-Reimbursable Telemedicine Services: Reimbursement for Healthcare Services Delivered to a Beneficiary in their Home via Telemedicine Documents | dhcf,/node/1466891,2
Transmittal 20-07-Medicaid-Reimbursable Telemedicine Services: Reimbursement for Healthcare Services Delivered to a Beneficiary in their Home via Telemedicine Documents | dhcf,/publication/transmittal-20-07-medicaid-reimbursable-telemedicine-services-reimbursement-healthcare,2
Transmittal 20-08- Public Health Emergency Guidance on Medicaid-Reimbursable Telemedicine Services Allowance for Audio-Only Visits and HIPAA | dhcf,/node/1468036,2
